Alistál	Dolný Štál	Szlovákia
Alkenyér	Şibot	Románia
Alkér	Cheriu	Románia
Almád	Jablanka	Szerbia
Almafa	Măru	Románia
Almágy	Gemerský Jablonec	Szlovákia
Almakerék	Mălâncrav	Románia
Almamező	Hidişelu de Jos	Románia
Almás	Merişor	Románia
Almás	Aljmaš	Horvátország
Almásbalázsháza	Bălan	Románia
Almáscsáka	Ceaca	Románia
Almásdál	Dolu	Románia
Almásegres	Agrişu Mare	Románia
Almasel	Almăşel	Románia
Almásfalu	Jablonové	Szlovákia
Almásfegyvernek	Fegernic	Románia
Almásgalgó	Gâlgău Almaşului	Románia
Almásköblös	Cubleşu	Románia
Almásmálom	Malin	Románia
Almásmező	Bicaz-Chei	Románia
Almásmező	Poiana Mărului	Románia
Almásnyíres	Mesteacănu	Románia
Almáspatak	Sztrimba	Ukrajna
Almásrákos	Racâş	Románia
Almásróna	Ravensca	Románia
Almástamási	Tămaşa	Románia
Almástelep	Jablonyivka	Ukrajna
Almaszeg	Voivozi	Románia
Almaszeghuta	Huta Voivozi	Románia
Almásszelistye	Almaş-Sălişte	Románia
Almásszentmária	Sântă Maria	Románia
Almásszentmihály	Sânmihaiu Almaşului	Románia
Alménes	Minişel	Románia
Alőr	Urişor	Románia
Alparét	Bobâlna	Románia
Alpestes	Peştişu Mare	Románia
Alsó- és Felsőrászok	Ráztoky	Szlovákia
Alsóaklos	Ocoliş	Románia
Alsóalmád	Nižná Jablonka	Szlovákia
Alsóalmás	Dolný Almás	Szlovákia
Alsóapsa	Gyibrova	Ukrajna
Alsóaradác	Aradac	Szerbia
Alsóárpás	Arpaşu de Jos	Románia
Alsóatrak	Dolné Otrokovce	Szlovákia
Alsóbágyon	Dolný Badín	Szlovákia
Alsóbajom	Boian	Románia
Alsóbaka	Devičany	Szlovákia
Alsóbalázsfalva	Blăjenii de Jos	Románia
Alsóbalog	Nížný Blh	Szlovákia
Alsóbán	Bănişor	Románia
Alsóbarakony	Berechiu	Románia
Alsóbarbatyeniszkrony	Iscroni	Románia
Alsóbaskóc	Baškovce	Szlovákia
Alsóbaucár	Băuţar	Románia
Alsóbeled	Unterbildein	Ausztria
Alsóbencsek	Bencecu de Jos	Románia
Alsóberek	Brestov	Szlovákia
Alsóberekszó	Bârsău de Jos	Románia
Alsóbeszterce	Dolnja Bistrica	Szlovénia
Alsóbisztra	Nyizsnyi Bisztrij	Ukrajna
Alsóbodok	Dolné Obdokovce	Szlovákia
Alsóbogáta	Bogata de Jos	Románia
Alsóboj	Boiu de Jos	Románia
Alsóboldád	Bolda	Románia
Alsóboldogfalva	Bodogaia	Románia
Alsóborgó	Josenii Bârgăului	Románia
Alsóboró	Zbora	Szlovákia
Alsóbotfalu	Dolné Bzince	Szlovákia
Alsóbölkény	Beica de Jos	Románia
Alsóbudak	Buduş	Románia
Alsóbún	Ţopa	Románia
Alsócsáj	Nižný Čaj	Szlovákia
Alsócsalogány	Dolnji Slaveči	Szlovénia
Alsócsebény	Nižné Čabine	Szlovákia
Alsócsernáton	Cernat	Románia
Alsócsernye	Černina	Szlovákia
Alsócsertés	Certeju de Jos	Románia
Alsócsikéria	Ljutovo	Szerbia
Alsócsitár	Dolné Štitáre	Szlovákia
Alsócsobánka	Ciubanca	Románia
Alsócsóra	Săliştea	Románia
Alsócsöpöny	Dolný Čepeň	Szlovákia
Alsódacsólam	Dolný Dačolôm	Szlovákia
Alsóderna	Dernişoara	Románia
Alsódetrehem	Tritenii de Jos	Románia
Alsódiós	Dolné Orešany	Szlovákia
Alsódombó	Dolné Dubové	Szlovákia
Alsódomboru	Donja Dubrava	Horvátország
Alsódombró	Dumbrăviţa	Románia
Alsódomonya	Domaninci	Ukrajna
Alsódubovány	Dubovany	Szlovákia
Alsóegregy	Românaşi	Románia
Alsóegres	Agrişu de Jos	Románia
Alsóelefánt	Dolné Lefántovce	Szlovákia
Alsóelemér	Nemački Elemir	Szerbia
Alsóerdőfalva	Nová Lesná	Szlovákia
Alsóesztergály	Dolné Strháre	Szlovákia
Alsófalu	Polina	Szlovákia
Alsófancsal	Brădeţelu	Románia
Alsófarkadin	Unirea	Románia
Alsófegyvernek	Dolný Feďvernek	Szlovákia
Alsófehérkút	Príbelce	Szlovákia
Alsófeketevölgy	Valea de Jos	Románia
Alsófenyves	Nižná Jedľová	Szlovákia
Alsóferencfalva	Ferketinec	Horvátország
Alsófernezely	Ferneziu	Románia
Alsófricske	Fričkovce	Szlovákia
Alsófüld	Fildu de Jos	Románia
Alsófüle	Filea de Jos	Románia
Alsófüves	Vărzarii de Jos	Románia
Alsógáld	Galda de Jos	Románia
Alsógellér	Holiare	Szlovákia
Alsógereben	Nyizsnya Hrabonica	Ukrajna
Alsógezés	Ghijasa de Jos	Románia
Alsógörbed	Crivina	Románia
Alsógyékényes	Jichişu de Jos	Románia
Alsógyertyán	Nižný Hrabovec	Szlovákia
Alsógyőröd	Dolný Ďúr	Szlovákia
Alsóhagymás	Hăşmaş	Románia
Alsóhalas	Nižná Rybnica	Szlovákia
Alsóhámor	Hodruša-Hámre	Szlovákia
Alsóhatár	Dolný Chotár	Szlovákia
Alsóhatárszeg	Roztoka	Ukrajna
Alsóhelbény	Dolné Chlebany	Szlovákia
Alsóhermánd	Dolný Harmanec	Szlovákia
Alsóhidas	Dolný Moštenec	Szlovákia
Alsóhideghegy	Donji Zebanec	Horvátország
Alsóhidegpatak	Nyizsnyij Sztudenij	Ukrajna
Alsóhímes	Nižná Pisaná	Szlovákia
Alsóhomoród	Homorodu de Jos	Románia
Alsóhrabonica	Nyizsnya Hrabonica	Ukrajna
Alsóhunkóc	Choňkovec	Szlovákia
Alsóhuta	Iegherişte	Románia
Alsóhutka	Nižná Hutka	Szlovákia
Alsóidecs	Ideciu de Jos	Románia
Alsóilosva	Ilişua	Románia
Alsóittebe	Novi Itebej	Szerbia
Alsójánosfa	Ivanjševci	Szlovénia
Alsójányok	Dolné Janíky	Szlovákia
Alsójára	Iara	Románia
Alsójattó	Jatov	Szlovákia
Alsókabol	Donji Kovilj	Szerbia
Alsókajanel	Căinelu de Jos	Románia
Alsókálinfalva	Kalini	Ukrajna
Alsókálnok	Dolný Kalník	Szlovákia
Alsókalocsa	Kolocsava	Ukrajna
Alsókálosa	Kaloša	Szlovákia
Alsókánya	Jastrabie pri Michalovce	Szlovákia
Alsókápolna	Căpâlna de Jos	Románia
Alsókarácsonfalva	Crăciunelu de Jos	Románia
Alsókaraszló	Zarecsje	Ukrajna
Alsókaznacs	Cosniciu de Jos	Románia
Alsókemence	Nižná Kamenica	Szlovákia
Alsókemenec	Kamenec pod Vtáčnikom	Szlovákia
Alsókerepec	Nyizsnyij Koropec	Ukrajna
Alsókismartonhegy	Unterberg Eisenstadt	Ausztria
Alsókocskóc	Dolné Kočkovce	Szlovákia
Alsókocsoba	Cociuba Mare	Románia
Alsókomána	Comana de Jos	Románia
Alsókomárnok	Nižný Komárnik	Szlovákia
Alsókomaróc	Komárany	Szlovákia
Alsókorompa	Dolná Krupá	Szlovákia
Alsókosály	Căşeiu	Románia
Alsóköcsény	Kučín	Szlovákia
Alsóköhér	Chiheru de Jos	Románia
Alsóköröskény	Dolné Krškany	Szlovákia
Alsókörtvélyes	Nižný Hrušov	Szlovákia
Alsóköves	Nicolae Bălcescu	Románia
Alsókubin	Dolný Kubín	Szlovákia
Alsóladács	Vladiča	Szlovákia
Alsólakos	Dolnji Lakoš	Szlovénia
Alsólánc	Nižný Lánec	Szlovákia
Alsólápos	Łapsze Niźnie	Lengyelország
Alsólapugy	Lăpugiu de Jos	Románia
Alsólászló	Unterloisdorf	Ausztria
Alsólászlófalva	Nižné Ladičkovce	Szlovákia
Alsólegénd	Dolné Mladonice	Szlovákia
Alsólehnic	Červený Kláštor	Szlovákia
Alsólehota	Dolná Lehota	Szlovákia
Alsólendva	Lendava	Szlovénia
Alsóleszéte	Korytné	Szlovákia
Alsólipnica	Lipnica Wielka	Lengyelország
Alsólócz	Dolné Lovčice	Szlovákia
Alsólopassó	Dolný Lopašov	Szlovákia
Alsólövő	Unterschützen	Ausztria
Alsólugos	Lugaşu de Jos	Románia
Alsólunkoj	Luncoiu de Jos	Románia
Alsólupkó	Liubcova	Románia
Alsómarác	Moravci	Szlovénia
Alsómattyasóc	Liptovské Matiašovce	Szlovákia
Alsómedves	Grossmürbisch	Ausztria
Alsómélyesd	Dolné Hlboké	Szlovákia
Alsómérk	Nižné Mirkovce	Szlovákia
Alsómerse	Nižný Mirošov	Szlovákia
Alsómezős	Câmpanii de Jos	Románia
Alsómicsinye	Dolná Mičiná	Szlovákia
Alsómihályfalva	Donji Mihaljevec	Horvátország
Alsómihályi	Michaľany	Szlovákia
Alsómiholjác	Donji Miholjac	Horvátország
Alsómislye	Nižná Myšľa	Szlovákia
Alsómoécs	Moieciu de Jos	Románia
Alsómogyoród	Dolný Lieskov	Szlovákia
Alsómotesic	Dolné Motešice	Szlovákia
Alsónádasd	Nădăştia de Jos	Románia
Alsónémeti	Nižné Nemecké	Szlovákia
Alsóneresznice	Neresznica	Ukrajna
Alsóneszte	Dolné Naštice	Szlovákia
Alsónyárasd	Topoľníky	Szlovákia
Alsónyárló	Chichişa	Románia
Alsónyíresd	Dolná Breznica	Szlovákia
Alsónyiresfalva	Lunca Cernii de Jos	Románia
Alsónyírjes	Slovenská Kajňa	Szlovákia
Alsóodor	Nižný Orlík	Szlovákia
Alsóolcsvár	Nižný Olčvar	Szlovákia
Alsóolsva	Nižná Oľsava	Szlovákia
Alsóorbó	Gârbova de Jos	Románia
Alsóoroszfalu	Rusu de Jos	Románia
Alsóoroszi	Urisiu de Jos	Románia
Alsóosztorány	Stránske	Szlovákia
Alsóozor	Dolné Ozorovce	Szlovákia
Alsóőr	Unterwart	Ausztria
Alsópagony	Nižná Poľanka	Szlovákia
Alsópálfa	Palinovec	Horvátország
Alsópalojta	Dolné Plachtince	Szlovákia
Alsópásztély	Behengyacka Pasztilj	Ukrajna
Alsópatak	Valea Mare de Codru	Románia
Alsópatakvölgy	Nyizsnyij Dubovec	Ukrajna
Alsópél	Dolný Pial	Szlovákia
Alsópéterfa	Unterpetersdorf	Ausztria
Alsópián	Pianu de Jos	Románia
Alsópodsága	Poşaga de Jos	Románia
Alsópojény	Poienii de Jos	Románia
Alsópokorágy	Nižná Pokoradz	Szlovákia
Alsóporumbák	Porumbacu de Jos	Románia
Alsópozsgás	Pojejena	Románia
Alsópulya	Unterpullendorf	Ausztria
Alsópusztafa	Donji Pustakovec	Horvátország
Alsórados	Radošovce	Szlovákia
Alsórakonca	Rykynčice	Szlovákia
Alsórákos	Racoş	Románia
Alsórámóc	Unterrabnitz	Ausztria
Alsórécsény	Dolné Rišnovce	Szlovákia
Alsóremete	Nyizsnyi Remeti	Ukrajna
Alsórépa	Râpa de Jos	Románia
Alsórépás	Nižné Repaše	Szlovákia
Alsórétfalu	Lúky	Szlovákia
Alsóribnice	Nižná Rybnica	Szlovákia
Alsóricsó	Dolný Hričov	Szlovákia
Alsóróna	Rona de Jos	Románia
Alsórudaskóc	Veľké Držkovce	Szlovákia
Alsósajó	Nižná Slaná	Szlovákia
Alsósárad	Nyizsnye Bolotne	Ukrajna
Alsóschönborn	Sonborn	Ukrajna
Alsósebes	Nižná Šebastová	Szlovákia
Alsósimánd	Şimand	Románia
Alsósipék	Dolné Šipice	Szlovákia
Alsósófalva	Ocna de Jos	Románia
Alsóstepanó	Dolný Štefanov	Szlovákia
Alsóstubnya	Dolná Štubňa	Szlovákia
Alsósujtó	Dolné Šutovce	Szlovákia
Alsószabadi	Dolná Lehota	Szlovákia
Alsószabados	Nižná Voľa	Szlovákia
Alsószakács	Secaş	Románia
Alsószalánk	Slovinky	Szlovákia
Alsószalatna	Slatinka nad Bebravou	Szlovákia
Alsószálláspatak	Sălaşu de Jos	Románia
Alsószalók	Nižný Slavkov	Szlovákia
Alsószecse	Dolná Seč	Szlovákia
Alsószelezsény	Sľažany	Szlovákia
Alsószeli	Dolné Saliby	Szlovákia
Alsószelistye	Nyizsnye Szeliscse	Ukrajna
Alsószemeréd	Dolné Semerovce	Szlovákia
Alsószénégető	Unterkohlstätten	Ausztria
Alsószentbenedek	Ivanovci	Szlovénia
Alsószentmihály	Sânmihaiu de Jos	Románia
Alsószépfalu	Nižná Šuňava	Szlovákia
Alsószerdahely	Dolná Streda	Szlovákia
Alsószernye	Dolné Srnie	Szlovákia
Alsósziklás	Nižný Skálnik	Szlovákia
Alsószil	Malé Brestovany	Szlovákia
Alsószilvás	Silvaşu de Jos	Románia
Alsószinevér	Szinevir	Ukrajna
Alsószivágy	Asuaju de Jos	Románia
Alsószlatina	Nyizsnya Szolotvina	Ukrajna
Alsószolcsva	Sălciua de Jos	Románia
Alsószombatfalva	Sâmbăta de Jos	Románia
Alsószopor	Supuru de Jos	Románia
Alsószőcs	Suciu de Jos	Románia
Alsószőllős	Vinodol	Szlovákia
Alsósztamora	Stamora Germană	Románia
Alsósztregova	Dolná Strehová	Szlovákia
Alsószúcs	Dolná Súča	Szlovákia
Alsótárnok	Dolná Trnávka	Szlovákia
Alsótaróc	Nižný Tvarožec	Szlovákia
Alsótatárlaka	Tărtăria	Románia
Alsó-Tavankút	Donji Tavankut	Szerbia
Alsótelek	Teliucu Inferior	Románia
Alsóterény	Dolné Terany	Szlovákia
Alsótisztás	Dolný Tisovník	Szlovákia
Alsótizsény	Dolná Tižina	Szlovákia
Alsótopa	Topa de Jos	Románia
Alsótótfalu	Sârbi	Románia
Alsótök	Tiocu de Jos	Románia
Alsótőkés	Nižný Klátov	Szlovákia
Alsóturcsek	Dolný Turček	Szlovákia
Alsóucsa	Ucea de Jos	Románia
Alsóújfalu	Satu Nou de Jos	Románia
Feketeardó	Csornotisziv	Ukrajna
Feketebalog	Čierny Balog	Szlovákia
Feketebátor	Batăr	Románia
Feketebérc	Czarna Góra	Lengyelország
Feketeér	Ficătar	Románia
Feketeerdő	Pădurea Neagră	Románia
Feketefalu	Ocoliş	Románia
Feketegyarmat	Iermata Neagră	Románia
Feketegyörös	Girişu Negru	Románia
Feketehalom	Codlea	Románia
Feketekápolna	Căpâlna	Románia
Feketekelecsény	Čierne Kľačany	Szlovákia
Feketekút	Šambron	Szlovákia
Feketelak	Negrenii de Câmpie	Románia
Feketelak	Lacu	Románia
Feketemező	Čierne Pole	Szlovákia
Feketenyék	Čierna Voda	Szlovákia
Feketepatak	Csornij Potyik	Ukrajna
Feketepuszta	Pusta	Románia
Feketetisza	Csorna Tisza	Ukrajna
Feketetó	Crna Bara	Szerbia
Feketetót	Tăut	Románia
Feketeváros	Purbach am Neusiedler See	Ausztria
Feketevölgy	Poiana Vadului	Románia
Fél	Tomášov	Szlovákia
Felbár	Horný Bar	Szlovákia
Feldoboly	Dobolii de Sus	Románia
Feled	Jesenské	Szlovákia
Felek	Avrig	Románia
Felenyed	Aiudul de Sus	Románia
Felfalu	Chvalová	Szlovákia
Felfüged	Ciugudu de Sus	Románia
Felgyógy	Geoagiu de Sus	Románia
Felistál	Horný Štál	Szlovákia
Felka	Veľká	Szlovákia
Felkenyér	Vinerea	Románia
Felkér	Felcheriu	Románia
Fellak	Feleac	Románia
Felménes	Minişu de Sus	Románia
Felmér	Felmer	Románia
Felőr	Uriu	Románia
Felsőaklos	Ocolişel	Románia
Felsőalmád	Vyšná Jablonka	Szlovákia
Felsőalmás	Jabloňovce	Szlovákia
Felsőapáti	Horné Opatovce	Szlovákia
Felsőapsa	Verhnye Vogyane	Ukrajna
Felsőaradi	Slovački Aradac	Szerbia
Felsőárpás	Arpaşu de Sus	Románia
Felsőatrak	Horné Otrokovce	Szlovákia
Felsőbágyon	Horný Badín	Szlovákia
Felsőbaka	Horný Prandorf	Szlovákia
Felsőbalázsfalva	Blăjenii de Sus	Románia
Felsőbalog	Veľký Blh	Szlovákia
Felsőbán	Ban	Románia
Felsőbánya	Baia Sprie	Románia
Felsőbarakony	Berechiu	Románia
Felsőbarbatyen	Bărbătenii de Sus	Románia
Felsőbaskóc	Baškovce	Szlovákia
Felsőbaucár	Băuţaru Superior	Románia
Felsőbeled	Oberbildein	Ausztria
Felsőbencsek	Bencecu de Sus	Románia
Felsőberekszó	Bârsău de Sus	Románia
Felsőbesenyő	Hronská Dúbrava	Szlovákia
Felsőbeszterce	Gornja Bistrica	Szlovénia
Felsőbisztra	Visnya Bisztra	Ukrajna
Felsőbodok	Horné Obdokovce	Szlovákia
Felsőbogáta	Bogata de Sus	Románia
Felsőboj	Boiu de Sus	Románia
Felsőboldád	Stâna	Románia
Felsőboldogfalva	Feliceni	Románia
Felsőborgó	Susenii Bârgăului	Románia
Felsőbotfalu	Bzince pod Javorinou	Szlovákia
Felsőbölkény	Beica de Sus	Románia
Felsőbudak	Budacu de Sus	Románia
Felsőbükk	Făgetu de Sus	Románia
Felsőcsáj	Vyšný Čaj	Szlovákia
Felsőcsalogány	Gornji Slaveči	Szlovénia
Felsőcsebény	Čabiny	Szlovákia
Felsőcsernáton	Cernatu de Sus	Románia
Felsőcsernye	Cernina	Szlovákia
Felsőcsertés	Certeju de Sus	Románia
Felsőcsitár	Horné Štitáre	Szlovákia
Felsőcsobánka	Ciubăncuţa	Románia
Felsőcsóra	Cioara de Sus	Románia
Felsőcsöpöny	Horný Čepeň	Szlovákia
Felsődacsólam	Dačov Lom	Szlovákia
Felsőderna	Derna	Románia
Felsődetrehem	Tritenii de Sus	Románia
Felsődiós	Horné Orešany	Szlovákia
Felsődombó	Horné Dubové	Szlovákia
Felsődomború	Gornja Dubrava	Horvátország
Felsődomonya	Onokivci	Ukrajna
Felsődubovány	Horné Dubovany	Szlovákia
Felsőegregy	Agrij	Románia
Felsőegres	Agrişu de Sus	Románia
Felsőelefánt	Lefantovce	Szlovákia
Felsőelemér	Elemir	Szerbia
Felsőerdőfalva	Stará Lesná	Szlovákia
Felsőesztergály	Horné Strháre	Szlovákia
Felsőfalu	Chvalová	Szlovákia
Felsőfarkadin	Fărcădin	Románia
Felsőfegyvernek	Zbrojníky	Szlovákia
Felsőfehérkút	Horné Príbelce	Szlovákia
Felsőfeketepatak	Čierne nad Topľou	Szlovákia
Felsőfeketevölgy	Valea de Sus	Románia
Felsőfenyves	Vyšná Jedľová	Szlovákia
Felsőfernezely	Firiza	Románia
Felsőfricske	Frička	Szlovákia
Felsőfüld	Fildu de Sus	Románia
Felsőfüle	Filea de Sus	Románia
Felsőfülehavas	Muntele Filii	Románia
Felsőfüves	Vărzarii de Sus	Románia
Felsőgáld	Galda de Sus	Románia
Felsögellér	Horný Gellér	Szlovákia
Felsőgereben	Verhnyja Hrabivnica	Ukrajna
Felsőgezés	Ghijasa de Sus	Románia
Felsőgirda	Gârda de Sus	Románia
Felsőgörbed	Crivina de Sus	Románia
Felsőgyékényes	Jichişu de Sus	Románia
Felsőgyerőmonostor	Mănăşturu Românesc	Románia
Felsőgyőröd	Veľký Ďúr	Szlovákia
Felsőgyurkuca	Giurcuţa de Sus	Románia
Felsőhalas	Vyšná Rybnica	Szlovákia
Felsőhámor	Horné Hámre	Szlovákia
Felsőhatárszeg	Verhnyja Roztoka	Ukrajna
Felsőhegy	Gornji Breg	Szerbia
Felsőhelbény	Horné Chlebany	Szlovákia
Felsőhéve	Vrchteplá	Szlovákia
Felsőhidas	Horný Moštenec	Szlovákia
Felsőhideghegy	Gornji Zebanec	Horvátország
Felsőhidegpatak	Verhnyij Sztudenij	Ukrajna
Felsőhímes	Vyšná Pisaná	Szlovákia
Felsőhomoród	Homorodu de Sus	Románia
Felsőhosszúfalu	Dlhá	Szlovákia
Felsőhrabonica	Verhnyja Hrabivnica	Ukrajna
Felsőhunkóc	Hunkovce	Szlovákia
Felsőhutka	Vyšná Hutka	Szlovákia
Felsőidecs	Ideciu de Sus	Románia
Felsőilosva	Târlişua	Románia
Felsőittebe	Srpski Itebej	Szerbia
Felsőjányok	Janíky	Szlovákia
Felsőkabol	Kovilj	Szerbia
Felsőkabol	Gornji Kovilj	Szerbia
Felsőkajanel	Căinelu de Sus	Románia
Felsőkálinfalva	Călineşti	Románia
Felsőkálnok	Horný Kalník	Szlovákia
Felsőkalocsa	Nehrovec	Ukrajna
Felsőkálosa	Vyšná Káloša	Szlovákia
Felsőkánya	Šarišské Jastrabie	Szlovákia
Felsőkápolna	Căpâlna de Sus	Románia
Felsőkarácsonfalva	Crăciunelu de Sus	Románia
Felsőkaraszló	Hreblja	Ukrajna
Felsőkastély	Coşteiu de Sus	Románia
Felsőkázmér	Vyšný Kazimír	Szlovákia
Felsőkaznacs	Cosniciu de Sus	Románia
Felsőkemence	Vyšná Kamenica	Szlovákia
Felsőkemenec	Horný Kamenec	Szlovákia
Felsőkerepec	Verhnyij Koropec	Ukrajna
Felsőkethely	Neumarkt im Tauchental	Ausztria
Felsőkirályfalva	Gornji Kraljevec	Horvátország
Felsőkirályi	Horná Kráľová	Szlovákia
Felsőkismartonhegy	Oberberg Eisenstadt	Ausztria
Felsőkocskóc	Horné Kočkovce	Szlovákia
Felsőkocsoba	Cociuba Mică	Románia
Felsőkohány	Kochanovce	Szlovákia
Felsőkomána	Comana de Sus	Románia
Felsőkomárnok	Vyšný Komárnik	Szlovákia
Felsőkomaróc	Komárov	Szlovákia
Felsőkorompa	Horná Krupá	Szlovákia
Felsőkosály	Rugăşeşti	Románia
Felsőköcsény	Kučín	Szlovákia
Felsőköhér	Chiheru de Sus	Románia
Felsőköröskény	Horné Krškany	Szlovákia
Felsőkörtvélyes	Vyšný Hrušov	Szlovákia
Felsőköves	Cuiaş	Románia
Felsőkrucsó	Kručov	Szlovákia
Felsőkubin	Vyšný Kubín	Szlovákia
Felsőladács	Vyšná Vladiča	Szlovákia
Felsőlakos	Gornji Lakoš	Szlovénia
Felsőlánc	Vyšný Lánec	Szlovákia
Felsőlápos	Łapsze Wyźnie	Lengyelország
Felsőlapugy	Lăpugiu de Sus	Románia
Felsőlászló	Oberloisdorf	Ausztria
Felsőlászlófalva	Vyšné Ladiškovce	Szlovákia
Felsőlegénd	Horné Mladonice	Szlovákia
Felsőlehota	Horná Lehota	Szlovákia
Felsőlendva	Grad	Szlovénia
Felsőleszéte	Podolie	Szlovákia
Felsőlipnica	Lipnica Mala	Lengyelország
Felsőlóc	Horné Lovčice	Szlovákia
Felsőlopassó	Lopašov	Szlovákia
Felsőlövő	Oberschützen	Ausztria
Felsőlugos	Lugaşu de Sus	Románia
Felsőlunkoj	Luncoiu de Sus	Románia
Felsőlupkó	Gornea	Románia
Felsőmarosújvár	Uioara de Sus	Románia
Felsőmattyasóc	Vyšné Matiašovce	Szlovákia
Felsőmecenzéf	Vyšný Medzev	Szlovákia
Felsőmedves	Kleinmürbisch	Ausztria
Felsőmélyesd	Hlboké	Szlovákia
Felsőmérk	Mirkovce	Szlovákia
Felsőmerse	Vyšný Mirošov	Szlovákia
Felsőmezős	Câmpani	Románia
Felsőmicsinye	Horná Mičiná	Szlovákia
Felsőmihályfalva	Gornji Mihaljevec	Horvátország
Felsőmihályi	Michalok	Szlovákia
Felsőmislye	Vyšná Myšľá	Szlovákia
Felsőmoécs	Moieciu de Sus	Románia
Felsőmogyoród	Horný Lieskov	Szlovákia
Felsőmotesic	Motešice	Szlovákia
Felsőmuzslya	Gornja Mužlja	Szerbia
Felsőnádasd	Nădăştia de Sus	Románia
Felsőnémeti	Vyšné Nemecké	Szlovákia
Felsőneresznice	Novoszelica	Ukrajna
Felsőneszte	Horné Naštice	Szlovákia
Felsőnyárasd	Horný Náražd	Szlovákia
Felsőnyárló	Stâna	Románia
Felsőnyíresd	Horná Breznica	Szlovákia
Felsőnyiresfalva	Lunca Cernii de Sus	Románia
Felsőodor	Vyšný Orlík	Szlovákia
Felsőolcsvár	Košické Oľšany	Szlovákia
Felsőolsva	Vyšná Oľsava	Szlovákia
Felsőorbó	Gârbova de Sus	Románia
Felsőoroszfalu	Rusu de Sus	Románia
Felsőoroszi	Urisiu de Sus	Románia
Felsőosztorány	Stráňavy	Szlovákia
Felsőozor	Horné Ozorovce	Szlovákia
Felsőőr	Oberwart	Ausztria
Felsőpagony	Vyšná Poľanka	Szlovákia
Felsőpálfa	Palovec	Horvátország
Felsőpalojta	Horné Plachtince	Szlovákia
Felsőpásztély	Roztocka Pasztil	Ukrajna
Felsőpatak	Valea Mare de Criş	Románia
Felsőpatakvölgy	Visnyij Dubovec	Ukrajna
Felsőpél	Horný Pial	Szlovákia
Felsőperesény	Horné Pršany	Szlovákia
Felsőpestes	Pestişu Mic	Románia
Felsőpeterd	Petreştii de Sus	Románia
Felsőpéterfa	Oberpetersdorf	Ausztria
Felsőpián	Pianu de Sus	Románia
Felsőpodsága	Poşaga de Sus	Románia
Felsőpojény	Poienii de Sus	Románia
Felsőpokorágy	Vyšná Pokoradz	Szlovákia
Felsőporumbák	Porumbacu de Sus	Románia
Felsőpozsgás	Pojejena de Sus	Románia
Felsőpróna	Vyšehradné	Szlovákia
Felsőpulya	Oberpullendorf	Ausztria
Felsőpusztafa	Gornja Pustakovac	Horvátország
Felsőrados	Radošovce	Szlovákia
Felsőrákóc	Rakovčík	Szlovákia
Felsőrakonca	Horné Rykynčice	Szlovákia
Felsőrákos	Racoşul de Sus	Románia
Felsőrámóc	Oberrabnitz	Ausztria
Felsőrás	Rašice	Szlovákia
Felsőrécsény	Rišňovce	Szlovákia
Felsőremete	Verhnyi Remeti	Ukrajna
Felsőrépa	Vătava	Románia
Felsőrépás	Vyšné Repaše	Szlovákia
Felsőribnice	Vyšná Rybnica	Szlovákia
Felsőricsó	Horný Hričov	Szlovákia
Felsőroglatica	Gornja Rogatica	Szerbia
Felsőróna	Rona de Sus	Románia
Felsőrőcse	Veľké Revištia	Szlovákia
Felsőrudaskóc	Horné Držkovce	Szlovákia
Felsősajó	Vyšná Slaná	Szlovákia
Felsősándorfalu	Şindreşti	Románia
Felsősárad	Siroke	Ukrajna
Felsősebes	Vyšná Šebastová	Szlovákia
Felsősebes	Verhnyij Bisztrij	Ukrajna
Felsősimánd	Şimandu de Sus	Románia
Felsősipék	Šipice	Szlovákia
Felsősófalva	Ocna de Sus	Románia
Felsősom	Drienica	Szlovákia
Felsőstepanó	Štefanov nad Oravou	Szlovákia
Felsőstubnya	Horná Štubňa	Szlovákia
Felsősujtó	Šutovce	Szlovákia
Felsőszabadi	Horná Lehota	Szlovákia
Felsőszabados	Vyšná Voľa	Szlovákia
Felsőszakács	Secaci	Románia
Felsőszalánk	Vyšné Slovinky	Szlovákia
Felsőszalatna	Slatina nad Bebravou	Szlovákia
Felsőszálláspatak	Sălaşu de Sus	Románia
Felsőszalók	Vyšný Slavkov	Szlovákia
Felsőszamos	Lăpuşteşti	Románia
Felsőszászújfalu	Satu Nou	Románia
Felsőszecse	Horná Seč	Szlovákia
Felsőszék	Sâg	Románia
Felsőszelezsény	Horné Sľažany	Szlovákia
Felsőszeli	Horné Saliby	Szlovákia
Felsőszelistye	Săliştea de Sus	Románia
Felsőszemeréd	Horné Semerovce	Szlovákia
Felsőszénégető	Oberkohlstätten	Ausztria
Felsőszentbenedek	Kančevci	Szlovénia
Felsőszentmihály	Mihai Viteazu	Románia
Felsőszépfalu	Šuňava	Szlovákia
Felsőszerdahely	Horná Streda	Szlovákia
Felsőszernye	Horná Srnie	Szlovákia
Felsősziklás	Vyšný Skálnik	Szlovákia
Felsőszil	Brestovany	Szlovákia
Felsőszilvás	Silvaşu de Sus	Románia
